,params,mean_test_PRECISION,rank_test_PRECISION,mean_test_F1,rank_test_F1,mean_test_RECALL,rank_test_RECALL
506,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 6, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 0, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
507,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 0, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.8283752860411898,46,0.8292585967004572,37,0.8333333333333334,325
508,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 0, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
509,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 0, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
510,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 0, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.8283752860411898,46,0.8292585967004572,37,0.8333333333333334,325
511,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 0, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
512,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 0, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
513,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 6, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
514,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 6, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
515,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 6, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
516,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 100, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
517,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 100, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
518,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 100, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
519,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 500, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
520,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 500, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
521,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 500, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
522,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 6, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
523,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 6, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
524,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 6, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
525,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 100, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
526,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 100, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
527,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 100, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
528,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 500, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
529,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 500, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
530,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 500, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
531,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 6, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
532,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 6, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
533,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 6, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
534,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
535,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
536,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
537,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.7924901185770751,100,0.810943578385439,73,0.8333333333333334,325
538,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
539,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 1, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
540,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 6, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
541,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 6, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
542,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 6, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
543,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 100, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
544,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 100, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
545,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 100, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
546,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 500, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
547,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 500, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
548,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 500, 'max_delta_step': 0, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
549,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 6, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
550,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 6, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
551,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 6, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
552,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 100, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
553,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 100, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
554,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 100, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
555,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 500, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
556,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 500, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
557,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 500, 'max_delta_step': 5, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
558,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 6, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
559,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 6, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
560,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 6, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
561,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
562,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
563,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 100, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
564,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 1, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
565,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 10, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.5128205128205128,145,0.6779661016949152,145,1.0,1
566,"{'verbosity': 0, 'tree_method': 'auto', 'subsample': 0.9, 'sampling_method': 'uniform', 'predictor': 'cpu_predictor', 'n_thread': -1, 'min_child_weight': 100, 'max_depth': 500, 'max_delta_step': 10, 'grow_policy': 'depthwise', 'gamma': 100, 'eta': 0.3, 'colsample_bytree': 0.5, 'colsample_bynode': 1, 'colsample_bylevel': 1, 'booster': 'gbtree'}",0.0,433,0.0,433,0.0,433
